name,score,year,votes,budget,gross,net_profit,runtime,gender,genre,genre_,rating_,director_,writer_,star_,country_,company_,female_indicator,title_unique_score,cpi,adj_gross,adj_budget,title,rating,log_gross,cos_scores,top_result_index,max_semantic_similarity,max_title_similarity,max_title_similarity_index,len_of_title,len_of_title2,log_len_of_title,log_len_of_title2,log_title_unique_score,log_budget,log_adj_gross,mean_semantic_similarity,mean_title_similarity,median_semantic_similarity,max_title_similarity2,mean_title_similarity2,us_population,adjusted_scaler,year_and_inflation_adjusted_gross
Renaissance Man,6.2,1994,17000.0,40000000.0,24332324.0,-15667676.0,128,2,Comedy,5,7,1994,1867,459,53,606,0,79,1.79921100546227,43778985.0,71968440.0,Renaissance Man,0.6083081,17.007316230132204,"tensor([0.1708, 0.0974, 0.2663,  ..., 0.2558, 0.0980, 0.1451])",tensor(3796),0.6134824752807617,0.4999999999999999,144,2,15,0.6931471805599453,2.70805020110221,4.3694478524670215,17.50439001207821,17.594664465687906,0.12161140888929367,0.007593538746565094,0.11600115895271301,0.4470077198316326,0.004185574188519245,261794686,0.7898484051923468,55427072.729657255
Jason's Lyric,6.6,1994,3800.0,7000000.0,20851521.0,13851521.0,119,2,Crime,6,8,707,453,70,53,1230,0,2,1.79921100546227,37516286.0,12594477.0,Jason's Lyric,2.9787887142857143,16.852937453188677,"tensor([0.2391, 0.1632, 0.0259,  ..., 0.1996, 0.1449, 0.1236])",tensor(2645),0.6207097172737122,0.7071067811865475,2341,2,13,0.6931471805599453,2.5649493574615367,0.6931471805599453,15.761420707019587,17.440285689995918,0.13429075479507446,0.0003697433244103886,0.1313793659210205,0.6587717243317497,0.00034869002530236103,261794686,0.7898484051923468,47498084.13028814
The Cowboy Way,5.9,1994,7900.0,35000000.0,20280016.0,-14719984.0,102,2,Action,1,7,946,3347,2316,53,1171,0,1067,1.79921100546227,36488028.0,62972385.0,The Cowboy Way,0.5794290285714285,16.825146525641582,"tensor([0.1874, 0.0329, 0.2593,  ..., 0.1038, 0.0986, 0.4113])",tensor(3834),0.5144672393798828,0.7071067811865477,4164,3,14,1.0986122886681098,2.6390573296152584,6.9726062513017535,17.37085861945369,17.412494764748953,0.16005347669124603,0.09266462101422265,0.15885388851165771,0.5829174162040599,0.012946014614324963,261794686,0.7898484051923468,46196241.91190752
No Escape,6.1,1994,19000.0,20000000.0,15339030.0,-4660970.0,118,2,Action,1,8,1679,3282,1800,53,644,0,24,1.79921100546227,27598152.0,35984220.0,No Escape,0.7669515,16.54591111852728,"tensor([0.1750, 0.0689, 0.0783,  ..., 0.0859, 0.0267, 0.1335])",tensor(1252),0.7713937759399414,0.4999999999999999,464,2,9,0.6931471805599453,2.1972245773362196,3.1780538303479458,16.811242831518264,17.133259371923952,0.13630567491054535,0.0015871127745544535,0.12976010143756866,0.5655144602143936,0.0015184039223712937,261794686,0.7898484051923468,34941074.538574524
The Road to Wellville,5.9,1994,12000.0,25000000.0,6562513.0,-18437487.0,118,2,Comedy,5,8,48,3820,132,53,318,0,1165,1.79921100546227,11807346.0,44980275.0,The Road to Wellville,0.26250052,15.696884166832435,"tensor([0.3307, 0.2209, 0.1729,  ..., 0.1397, 0.0987, 0.2446])",tensor(2647),0.48207423090934753,0.7071067811865475,3566,4,21,1.3862943611198906,3.044522437723423,7.060476365999801,17.034386382832476,16.284232438109658,0.14263816177845,0.08531499485857526,0.14060696959495544,0.5799067918295957,0.014491821877427763,261794686,0.7898484051923468,14948876.1670977
Highlander: The Final Dimension,4.5,1994,20000.0,26000000.0,12303080.0,-13696920.0,99,2,Action,1,7,112,1451,381,52,898,0,1071,1.79921100546227,22135837.0,46779486.0,Highlander: The Final Dimension,0.47319538461538463,16.325360195500235,"tensor([0.3589, 0.1450, 0.2410,  ..., 0.1749, 0.1844, 0.2926])",tensor(411),0.6711041331291199,0.5773502691896258,19,4,31,1.3862943611198906,3.4339872044851463,6.976348070447749,17.073607095985757,16.912708436851133,0.17728954553604126,0.08056628938305105,0.16615846753120422,0.5744916982161326,0.010702077159773834,261794686,0.7898484051923468,28025424.69476709
Cemetery Man,7.1,1994,20000.0,4000000.0,253986.0,-3746014.0,105,2,Comedy,5,8,1802,3917,1910,25,250,0,79,1.79921100546227,456974.0,7196844.0,Cemetery Man,0.0634965,12.445034426371379,"tensor([ 0.0608,  0.0390,  0.1582,  ...,  0.0495, -0.1631,  0.0629])",tensor(4225),0.6129902601242065,0.4999999999999999,144,2,12,0.6931471805599453,2.4849066497880004,4.3694478524670215,15.201804919084164,13.032381775478893,0.07919888943433762,0.007593538746565094,0.07003122568130493,0.4470077198316326,0.004185574188519245,261794686,0.7898484051923468,578559.1222263923
Cabin Boy,5.3,1994,8200.0,9000000.0,3662459.0,-5337541.0,80,2,Adventure,2,7,19,649,349,53,2001,0,18,1.79921100546227,6589537.0,16192899.0,Cabin Boy,0.4069398888888889,15.11364533770555,"tensor([-0.0874,  0.0472, -0.0036,  ...,  0.0887,  0.1766,  0.1027])",tensor(4649),0.6168999671936035,0.4999999999999999,2371,2,9,0.6931471805599453,2.1972245773362196,2.8903717578961645,16.012735135300492,15.700993646043868,0.08047495782375336,0.0013301577325345506,0.07016623765230179,0.6051599952709671,0.0012653019078318283,261794686,0.7898484051923468,8342786.991378797
Guarding Tess,6.2,1994,16000.0,20000000.0,27058304.0,7058304.0,96,1,Comedy,5,7,1018,1564,2036,53,547,1,2,1.79921100546227,48683598.0,35984220.0,Guarding Tess,1.3529152,17.113504503206876,"tensor([0.1305, 0.1296, 0.1290,  ..., 0.2320, 0.1557, 0.0910])",tensor(2753),0.4948314428329468,0.0,0,2,13,0.6931471805599453,2.5649493574615367,0.6931471805599453,16.811242831518264,17.700852734609487,0.12620092928409576,0.0,0.12113367021083832,0.0,0.0,261794686,0.7898484051923468,61636635.18209471
Drop Zone,5.6,1994,19000.0,45000000.0,28735315.0,-16264685.0,101,2,Action,1,8,1263,3993,2287,53,1623,0,11,1.79921100546227,51700895.0,80964495.0,Drop Zone,0.6385625555555555,17.173637412105062,"tensor([0.1923, 0.4206, 0.0441,  ..., 0.1346, 0.3920, 0.2226])",tensor(4795),0.6487033367156982,0.4999999999999999,807,2,9,0.6931471805599453,2.1972245773362196,2.3978952727983707,17.622173047734595,17.76098565074081,0.1744457185268402,0.000829230917246264,0.16977283358573914,0.7053144278586918,0.0009127935688020347,261794686,0.7898484051923468,65456731.519777656
Death Wish: The Face of Death,4.9,1994,7200.0,5000000.0,1702394.0,-3297606.0,95,2,Action,1,8,80,491,321,8,20,0,1532,1.79921100546227,3062966.0,8996055.0,Death Wish: The Face of Death,0.3404788,14.34754605368716,"tensor([ 0.1889,  0.1231,  0.1569,  ...,  0.0961, -0.0148,  0.2581])",tensor(1457),0.7963720560073853,0.7499999999999998,378,6,29,1.791759469228055,3.367295829986474,7.3343293503005365,15.424948470398375,14.93489428552477,0.1463889181613922,0.07213433163460437,0.12783083319664001,0.805823425258128,0.014071827218092357,261794686,0.7898484051923468,3877916.2936387714
City Slickers II: the Legend of Curly's Gold,5.5,1994,19000.0,40000000.0,43622150.0,3622150.0,116,2,Comedy,5,7,1988,2466,215,53,526,0,977,1.79921100546227,78485452.0,71968440.0,City Slickers II: the Legend of Curly's Gold,1.09055375,17.591075606839905,"tensor([0.2148, 0.2362, 0.1569,  ..., 0.2427, 0.2274, 0.1359])",tensor(524),0.4788261353969574,0.5303300858899106,78,8,44,2.0794415416798357,3.784189633918261,6.884486652042782,17.50439001207821,18.178423840737103,0.14174237847328186,0.07396506768296383,0.13816292583942413,0.5735952526725744,0.014953334343363147,261794686,0.7898484051923468,99367741.30839314
The Ref,6.9,1994,24000.0,11000000.0,11439193.0,439193.0,96,2,Comedy,5,8,2497,2529,519,53,2001,0,1052,1.79921100546227,20581522.0,19791321.0,The Ref,1.0399266363636364,16.25255599946968,"tensor([0.3013, 0.1451, 0.1659,  ..., 0.1718, 0.0626, 0.1444])",tensor(1684),0.5312992930412292,0.5897678246195885,2903,2,7,0.6931471805599453,1.9459101490553132,6.9584483932976555,16.213405830762646,16.839904240932025,0.15596561133861542,0.1124075434109188,0.1551804542541504,0.12407251669183811,0.01457291161963391,261794686,0.7898484051923468,26057559.735134125
I.Q.,6.2,1994,24000.0,25000000.0,26381221.0,1381221.0,100,2,Comedy,5,6,833,217,2174,53,1623,0,1,1.79921100546227,47465383.0,44980275.0,I.Q.,1.05524884,17.088162989246765,"tensor([0.3123, 0.0839, 0.1168,  ..., 0.1453, 0.1870, 0.1184])",tensor(2722),0.5556238889694214,0.0,0,1,4,0.0,1.3862943611198906,0.0,17.034386382832476,17.675511224369032,0.15504297614097595,0.0,0.15217067301273346,0.0,0.0,261794686,0.7898484051923468,60094294.91528954
3 Ninjas Kick Back,4.6,1994,8600.0,20000000.0,11798854.0,-8201146.0,93,2,Action,1,6,392,3546,2257,53,332,0,48,1.79921100546227,21228628.0,35984220.0,3 Ninjas Kick Back,0.5899427,16.283512966075506,"tensor([0.0898, 0.0830, 0.2615,  ..., 0.4105, 0.1681, 0.1325])",tensor(213),0.5920814275741577,0.5773502691896258,1091,4,18,1.3862943611198906,2.8903717578961645,3.871201010907891,16.811242831518264,16.87086120606121,0.09196794033050537,0.0011365856602273505,0.08394930511713028,0.6271068245167497,0.0010233007059723808,261794686,0.7898484051923468,26876838.467288323
The Favor,5.2,1994,2700.0,13000000.0,3134381.0,-9865619.0,97,1,Comedy,5,8,696,3554,793,53,1521,1,1053,1.79921100546227,5639413.0,23389743.0,The Favor,0.24110623076923077,14.957942264387833,"tensor([0.3411, 0.1476, 0.1072,  ..., 0.1994, 0.2356, 0.2303])",tensor(4048),0.6100651025772095,0.5897678246195885,2903,2,9,0.6931471805599453,2.1972245773362196,6.959398512133975,16.38045991542581,15.545290540043565,0.19029664993286133,0.11250665143866904,0.18450108170509338,0.711325009673668,0.015367900306258805,261794686,0.7898484051923468,7139867.55297261
The Paper,6.6,1994,13000.0,6000000.0,48424341.0,42424341.0,112,2,Comedy,5,8,2247,918,1544,53,2042,0,1053,1.79921100546227,87125607.0,10795266.0,The Paper,8.0707235,17.69551315849153,"tensor([ 0.3250,  0.1497, -0.0328,  ...,  0.0012,  0.0430, -0.0062])",tensor(1072),0.5877496600151062,0.5897678246195885,2903,2,9,0.6931471805599453,2.1972245773362196,6.959398512133975,15.60727002719233,18.282861394022127,0.1070530042052269,0.11250665143866904,0.10253901779651642,0.6664794823379547,0.015359011202723484,261794686,0.7898484051923468,110306745.48084053
Terminal Velocity,5.5,1994,13000.0,50000000.0,16487349.0,-33512651.0,102,2,Action,1,7,657,968,328,53,1136,0,3,1.79921100546227,29664220.0,89960550.0,Terminal Velocity,0.32974698,16.618103917512393,"tensor([0.3466, 0.1314, 0.1572,  ..., 0.1337, 0.2213, 0.2511])",tensor(19),0.6789364814758301,0.4999999999999999,2757,2,17,0.6931471805599453,2.833213344056216,1.0986122886681098,17.72753356339242,17.205452163717197,0.17333775758743286,9.910802775024775e-05,0.16515541076660156,0.6664794823379547,0.00013210693406104157,261794686,0.7898484051923468,37556852.43521643
China Moon,6.3,1994,6200.0,15000000.0,3038499.0,-11961501.0,99,2,Crime,6,8,1264,3490,583,53,1985,0,14,1.79921100546227,5466901.0,26988165.0,China Moon,0.2025666,14.926874201447735,"tensor([0.1920, 0.1967, 0.1320,  ..., 0.0606, 0.2158, 0.1413])",tensor(2018),0.6706709861755371,0.7071067811865475,3555,2,10,0.6931471805599453,2.302585092994046,2.6390573296152584,16.523560759066484,15.514222469061261,0.14140622317790985,0.0009577413920054099,0.13930682837963104,0.654226098404689,0.0009941243857381158,261794686,0.7898484051923468,6921456.02125851
Little Odessa,6.7,1994,7600.0,2300000.0,1095885.0,-1204115.0,98,2,Crime,6,8,1079,1676,2175,53,953,0,31,1.79921100546227,1971728.0,4138185.0,Little Odessa,0.4764717391304348,13.907072813977575,"tensor([0.1496, 0.0655, 0.0458,  ..., 0.1592, 0.5368, 0.1690])",tensor(3029),0.5209951400756836,0.7071067811865475,5032,2,13,0.6931471805599453,2.5649493574615367,3.4339872044851463,14.648419680899378,14.494420873596875,0.1275302767753601,0.002482152868055694,0.1218242347240448,0.5677644780204583,0.0017973159563594737,261794686,0.7898484051923468,2496337.2554000886
Fresh,7.6,1994,12000.0,3500000.0,8094616.0,4594616.0,114,2,Crime,6,8,261,429,1992,53,1384,0,1,1.79921100546227,14563922.0,6297239.0,Fresh,2.3127474285714285,15.906709707279402,"tensor([ 0.3976,  0.1547,  0.1043,  ..., -0.0178,  0.0964,  0.1366])",tensor(900),0.8217688202857971,0.0,0,1,5,0.0,1.6094379124341003,0.0,15.068273526459642,16.494057932591602,0.16591127216815948,0.0,0.1592775285243988,0.0,0.0,261794686,0.7898484051923468,18438882.58083314
Leprechaun 2,4.6,1994,9300.0,2000000.0,2260622.0,260622.0,85,2,Comedy,5,8,2226,2568,2281,53,1662,0,94,1.79921100546227,4067336.0,3598422.0,Leprechaun 2,1.130311,14.631150554620989,"tensor([ 0.0753,  0.3123, -0.0136,  ...,  0.2431,  0.2563,  0.0474])",tensor(683),0.5410120487213135,1.0,1217,2,12,0.6931471805599453,2.4849066497880004,4.543294782270004,14.508657738524219,15.218498797655835,0.10519368946552277,0.00019821605550049553,0.09344535320997238,1.0,0.00019821605550049553,261794686,0.7898484051923468,5149514.733791869
Love Affair,6.0,1994,4500.0,60000000.0,18272894.0,-41727106.0,108,2,Comedy,5,7,927,2837,2279,53,1506,0,46,1.79921100546227,32876792.0,107952660.0,Love Affair,0.3045482333333333,16.720929317561463,"tensor([0.1099, 0.0135, 0.0914,  ..., 0.0138, 0.0443, 0.0968])",tensor(227),0.8388185501098633,0.4999999999999999,227,2,11,0.6931471805599453,2.3978952727983707,3.828641396489095,17.909855120186375,17.308277556482317,0.11685740202665329,0.0037510779267496156,0.10776337236166,0.5337107608573521,0.002809888775078675,261794686,0.7898484051923468,41624179.758891486
Mixed Nuts,5.4,1994,11000.0,15000000.0,6821850.0,-8178150.0,97,2,Comedy,5,7,1906,2962,2087,53,2014,0,2,1.79921100546227,12273948.0,26988165.0,Mixed Nuts,0.45479,15.7356412540321,"tensor([ 0.0972,  0.2350, -0.0363,  ...,  0.0848,  0.2690,  0.0209])",tensor(3541),0.4783521294593811,0.0,0,2,10,0.6931471805599453,2.302585092994046,0.6931471805599453,16.523560759066484,16.32298952532452,0.12258662283420563,0.0,0.11795342713594437,0.0,0.0,261794686,0.7898484051923468,15539624.970200457
Silent Fall,5.9,1994,3700.0,30000000.0,3180674.0,-26819326.0,101,2,Drama,7,8,312,55,1828,53,1290,0,11,1.79921100546227,5722704.0,53976330.0,Silent Fall,0.10602246666666666,14.972603681983733,"tensor([ 0.0351,  0.1993, -0.0240,  ...,  0.0570,  0.1557,  0.1705])",tensor(3092),0.7159901261329651,0.4999999999999999,135,2,11,0.6931471805599453,2.3978952727983707,2.3978952727983707,17.216707939626428,15.559951978928371,0.10498479008674622,0.0007609815560449478,0.09094266593456268,0.7000997550293149,0.0008270821203164933,261794686,0.7898484051923468,7245319.4339316115
The Air Up There,5.5,1994,8500.0,17080000.0,21011318.0,3931318.0,107,2,Comedy,5,6,1978,2662,1243,53,1136,0,1080,1.79921100546227,37803795.0,30730524.0,The Air Up There,1.230170843091335,16.86057180288598,"tensor([ 0.5491, -0.0193,  0.0911,  ..., -0.0437,  0.0784,  0.2436])",tensor(2917),0.7403825521469116,0.75,3549,4,16,1.3862943611198906,2.772588722239781,6.984716320118266,16.653418746324697,17.44792005237579,0.13314755260944366,0.08127351631131012,0.12243975698947906,0.7323333085001752,0.012292073976076472,261794686,0.7898484051923468,47862089.42308857
A Low Down Dirty Shame,6.0,1994,6700.0,10000000.0,29392418.0,19392418.0,108,2,Action,1,8,1450,2235,1219,53,512,0,131,1.79921100546227,52883162.0,17992110.0,A Low Down Dirty Shame,2.9392418,17.196247307892804,"tensor([0.1081, 0.2229, 0.0103,  ..., 0.0192, 0.1882, 0.1550])",tensor(1908),0.7738734483718872,0.5,3864,5,22,1.6094379124341003,3.091042453358316,4.875197323201151,16.11809565095832,17.783595547484005,0.13321714103221893,0.0014762457853196725,0.11307047307491302,0.5345915980111092,0.001242976040739811,261794686,0.7898484051923468,66953559.25561652
Swimming with Sharks,7.1,1994,22000.0,700000.0,382928.0,-317072.0,93,2,Comedy,5,8,896,1372,1252,53,610,0,40,1.79921100546227,688968.0,1259448.0,Swimming with Sharks,0.54704,12.855602260934395,"tensor([ 0.1607,  0.4605,  0.1452,  ..., -0.0666,  0.0207,  0.0685])",tensor(2799),0.6473218202590942,0.3333333333333334,339,3,20,1.0986122886681098,2.995732273553991,3.6888794541139363,13.458835614025542,13.442950104795319,0.10822020471096039,0.0020432505560808055,0.10521619021892548,0.23874471104508127,0.0012842959273585723,261794686,0.7898484051923468,872278.7758648699
I Love Trouble,5.3,1994,12000.0,45000000.0,30806194.0,-14193806.0,123,2,Action,1,6,389,2879,1641,53,171,0,89,1.79921100546227,55426843.0,80964495.0,I Love Trouble,0.6845820888888889,17.24322633162123,"tensor([ 0.3350, -0.0116,  0.2102,  ...,  0.0751,  0.0715,  0.3574])",tensor(2048),0.5451501607894897,0.4999999999999999,227,3,14,1.0986122886681098,2.6390573296152584,4.48863636973214,17.622173047734595,17.830574565056345,0.14442111551761627,0.003986945830150181,0.13836675882339478,0.6679747034678282,0.003110088672952435,261794686,0.7898484051923468,70174026.60514615
Blankman,5.0,1994,9200.0,30000000.0,7941977.0,-22058023.0,92,2,Action,1,7,1812,776,435,53,644,0,1,1.79921100546227,14289292.0,53976330.0,Blankman,0.26473256666666667,15.88767279467317,"tensor([0.2197, 0.2218, 0.0312,  ..., 0.2724, 0.1331, 0.1234])",tensor(1745),0.6608995199203491,0.0,0,1,8,0.0,2.0794415416798357,0.0,17.216707939626428,16.47502100354219,0.12179169058799744,0.0,0.11729933321475983,0.0,0.0,261794686,0.7898484051923468,18091182.948606726
Mrs. Parker and the Vicious Circle,6.4,1994,4300.0,7000000.0,2144667.0,-4855333.0,125,1,Biography,4,8,51,81,978,53,953,1,621,1.79921100546227,3858708.0,12594477.0,Mrs. Parker and the Vicious Circle,0.306381,14.578494853537295,"tensor([-0.0695,  0.0487,  0.1634,  ...,  0.1775,  0.2278,  0.2247])",tensor(2834),0.4721900224685669,0.5773502691896258,4771,6,34,1.791759469228055,3.5263605246161616,6.431331081933479,15.761420707019587,15.16584297038553,0.07327422499656677,0.07044537092741082,0.07094822824001312,0.48858036193035387,0.010547350557802378,261794686,0.7898484051923468,4885377.9720683405
Barcelona,7.0,1994,5800.0,3200000.0,7266973.0,4066973.0,101,2,Comedy,5,7,2651,4097,2138,53,301,0,2,1.79921100546227,13074818.0,5757475.0,Barcelona,2.2709290625,15.798850394165973,"tensor([ 0.2676,  0.2338, -0.0339,  ...,  0.0170,  0.1561,  0.1472])",tensor(3379),0.6250354051589966,0.5773502691896258,3379,1,9,0.0,2.1972245773362196,0.6931471805599453,14.978661367769956,16.386198648124306,0.13506296277046204,0.00011444009300091691,0.13130730390548706,0.5592728832343639,0.00011085686486310482,261794686,0.7898484051923468,16553579.033708338
Pred dozhdot,8.0,1994,14000.0,1900000.0,763847.0,-1136153.0,113,1,Drama,7,5,1828,2836,1214,39,84,1,2,1.79921100546227,1374322.0,3418501.0,Pred dozhdot,0.40202473684210527,13.546122786313486,"tensor([0.1206, 0.0812, 0.2322,  ..., 0.2454, 0.3885, 0.2214])",tensor(1414),0.5096009969711304,0.0,0,2,12,0.6931471805599453,2.4849066497880004,0.6931471805599453,14.457364444136669,14.133471076564417,0.15367871522903442,0.0,0.14343823492527008,0.0,0.0,261794686,0.7898484051923468,1739981.990171038
Burnt by the Sun,7.9,1994,15000.0,2800000.0,2313461.0,-486539.0,135,2,Drama,7,8,1893,2950,1651,41,1919,0,492,1.79921100546227,4162404.0,5037791.0,Burnt by the Sun,0.8262360714285715,14.654255229611998,"tensor([ 0.3159,  0.1265,  0.1496,  ..., -0.0386, -0.1057,  0.1205])",tensor(2660),0.6924533843994141,0.5773502691896258,4532,4,16,1.3862943611198906,2.772588722239781,6.198478716492308,14.845129975145433,15.241603349941817,0.06738120317459106,0.08049939491592031,0.05743891000747681,0.629051311686344,0.011073204698149633,261794686,0.7898484051923468,5269877.070887237
There Goes My Baby,6.4,1994,1000.0,10500000.0,123509.0,-10376491.0,99,2,Comedy,5,8,800,1269,530,53,1521,0,55,1.79921100546227,222219.0,18891716.0,There Goes My Baby,0.011762761904761904,11.724069306888879,"tensor([ 0.1518,  0.0869, -0.0457,  ...,  0.0407,  0.1987,  0.1154])",tensor(1335),0.6493966579437256,0.35355339059327373,851,4,18,1.3862943611198906,2.8903717578961645,4.007333185232471,16.166885815127753,12.311418661082874,0.08329807966947556,0.0029676277938387543,0.07344959676265717,0.38668358141191816,0.002475731840980606,261794686,0.7898484051923468,281343.8610993769
Radioland Murders,6.2,1994,3400.0,15000000.0,1316865.0,-13683135.0,108,2,Comedy,5,6,1726,1375,252,53,2042,0,3,1.79921100546227,2369318.0,26988165.0,Radioland Murders,0.087791,14.09076446977659,"tensor([ 0.1034, -0.0154,  0.2476,  ...,  0.1693,  0.2033,  0.3362])",tensor(1411),0.5096007585525513,0.408248290463863,4938,2,17,0.6931471805599453,2.833213344056216,1.0986122886681098,16.523560759066484,14.678112707986312,0.14960545301437378,8.09213658005675e-05,0.13921260833740234,0.46846850923884054,9.285798002752042e-05,261794686,0.7898484051923468,2999712.330143928
