"name","score","year","votes","budget","gross","net_profit","runtime","gender","genre","genre_","rating_","director_","writer_","star_","country_","company_","female_indicator","title_unique_score","cpi","adj_gross","adj_budget"
"Diary of a Mad Black Woman",5.8,2005,14000,5500000,50652203,45152203,116,1,"Comedy",5,7,550,4022,1259,53,339,1,593,2.37022051385798,120056891,13036213
"Herbie Fully Loaded",4.8,2005,46000,5e+07,144146816,94146816,101,1,"Adventure",2,3,133,3887,1353,53,2076,1,4,2.37022051385798,341659740,118511026
"Wallace & Gromit: The Curse of the Were-Rabbit",7.4,2005,128000,3e+07,194137091,164137091,85,2,"Animation",3,3,2420,3741,1756,52,52,0,2161,2.37022051385798,460147716,71106615
"The Jacket",7.1,2005,110000,2.9e+07,21733230,-7266770,103,2,"Drama",7,8,1314,3941,19,16,1412,0,1117,2.37022051385798,51512548,68736395
"The Wedding Date",6.2,2005,50000,1.5e+07,47096206,32096206,90,2,"Comedy",5,7,459,1172,530,53,1040,0,1138,2.37022051385798,111628394,35553308
"Thank You for Smoking",7.6,2005,215000,6500000,39323027,32823027,92,2,"Comedy",5,8,1121,1742,5,53,1784,0,85,2.37022051385798,93204245,15406433
"Hide and Seek",6,2005,83000,3e+07,127369981,97369981,101,2,"Drama",7,8,1328,280,1858,16,2022,0,146,2.37022051385798,301894942,71106615
"Cursed",5,2005,31000,3.8e+07,29621722,-8378278,97,1,"Comedy",5,7,2650,2294,371,16,759,1,1,2.37022051385798,70210013,90068380
"Miss Congeniality 2: Armed & Fabulous",5.1,2005,71000,4.5e+07,101393569,56393569,115,1,"Action",1,7,1323,2513,1951,53,526,1,112,2.37022051385798,240325117,106659923
"Bad News Bears",5.8,2005,21000,3.5e+07,34252847,-747153,113,2,"Comedy",5,7,2128,407,212,53,1623,0,28,2.37022051385798,81186801,82957718
"Fever Pitch",6.2,2005,43000,3e+07,50605163,20605163,104,1,"Comedy",5,7,274,2466,574,53,984,1,9,2.37022051385798,119945395,71106615
"xXx: State of the Union",4.5,2005,68000,1.13e+08,71022693,-41977307,101,2,"Action",1,7,1547,3266,840,53,644,0,974,2.37022051385798,168339444,267834918
"Syriana",6.9,2005,127000,5e+07,93974620,43974620,128,2,"Drama",7,8,2400,3710,734,53,2079,0,1,2.37022051385798,222740572,118511026
"North Country",7.3,2005,41000,3.5e+07,25211175,-9788825,126,1,"Drama",7,8,1892,2783,330,53,2079,1,9,2.37022051385798,59756044,82957718
"Derailed",6.6,2005,72000,2.2e+07,57479076,35479076,108,2,"Crime",6,8,1808,3790,402,53,752,0,1,2.37022051385798,136238085,52144851
"The Perfect Man",5.5,2005,29000,1e+07,19770475,9770475,100,1,"Comedy",5,6,1666,2763,818,53,2042,1,1209,2.37022051385798,46860385,23702205
"Unleashed",7,2005,1e+05,4.5e+07,50871113,5871113,103,2,"Action",1,8,1579,2467,1016,52,1777,0,2,2.37022051385798,120575756,106659923
"Hostage",6.5,2005,108000,5.2e+07,77663556,25663556,113,2,"Action",1,8,797,3352,273,53,1479,0,1,2.37022051385798,184079754,123251467
"The Greatest Game Ever Played",7.4,2005,29000,2.6e+07,15431177,-10568823,120,2,"Biography",4,6,242,2557,2035,53,895,0,1137,2.37022051385798,36575292,61625733
"Get Rich or Die Tryin'",5.4,2005,45000,4e+07,46563961,6563961,117,2,"Biography",4,8,1212,3850,1,53,540,0,45,2.37022051385798,110366856,94808821
"Bewitched",4.8,2005,70000,8.5e+07,131426169,46426169,102,1,"Comedy",5,7,1906,2962,1649,53,644,1,1,2.37022051385798,311509002,201468744
"Hoodwinked",6.4,2005,58000,3e+07,110013167,80013167,80,1,"Animation",3,6,485,3926,122,53,1975,1,1,2.37022051385798,260755465,71106615
"BloodRayne",2.9,2005,34000,2.5e+07,3650275,-21349725,95,1,"Action",1,8,2617,1458,1269,16,397,1,1,2.37022051385798,8651957,59255513
"The Three Burials of Melquiades Estrada",7.4,2005,39000,1.5e+07,12045362,-2954638,121,2,"Adventure",2,8,2587,1456,2211,15,878,0,1594,2.37022051385798,28550164,35553308
"Feast",6.3,2005,30000,3200000,719135,-2480865,95,1,"Action",1,8,1293,3029,1627,53,759,1,1,2.37022051385798,1704509,7584706
"Goal! The Dream Begins",6.7,2005,61000,1e+07,27610873,17610873,118,2,"Adventure",2,6,541,2818,1281,53,1471,0,1128,2.37022051385798,65443858,23702205
"Man-Thing",4,2005,6100,3e+07,1123136,-28876864,97,2,"Action",1,8,292,3749,861,53,1361,0,1,2.37022051385798,2662080,71106615
"Good Night, and Good Luck.",7.4,2005,95000,7e+06,54641191,47641191,93,2,"Biography",4,6,892,1365,503,53,2084,0,199,2.37022051385798,129511672,16591544
"A Lot Like Love",6.6,2005,68000,3e+07,42886719,12886719,107,2,"Comedy",5,7,1891,736,155,53,2001,0,164,2.37022051385798,101650981,71106615
"Cry Wolf",5.8,2005,26000,1e+06,32586408,31586408,90,2,"Drama",7,7,1163,1799,1153,53,1777,0,11,2.37022051385798,77236973,2370221
"The Proposition",7.3,2005,51000,2e+07,5048693,-14951307,104,2,"Crime",6,8,1296,2933,1803,4,2030,0,1116,2.37022051385798,11966516,47404410
"The World's Fastest Indian",7.8,2005,53000,2.5e+07,18299138,-6700862,127,2,"Biography",4,7,2234,3442,132,33,1577,0,1123,2.37022051385798,43372992,59255513
"Stealth",5.1,2005,52000,1.35e+08,79268322,-55731678,121,1,"Action",1,7,2155,4061,1134,53,644,1,1,2.37022051385798,187883403,319979769
"Hustle & Flow",7.3,2005,39000,2800000,23563727,20763727,116,2,"Crime",6,8,492,754,2148,53,690,0,78,2.37022051385798,55851229,6636617
"The Matador",6.7,2005,44000,12500000,17356268,4856268,96,2,"Comedy",5,8,2136,3301,1770,23,1911,0,1116,2.37022051385798,41138182,29627756
"The Fog",3.7,2005,35000,1.8e+07,46201432,28201432,100,2,"Horror",10,7,2263,740,2207,53,1761,0,1118,2.37022051385798,109507582,42663969
"Because of Winn-Dixie",6.3,2005,11000,1.4e+07,33589427,19589427,106,1,"Comedy",5,6,2647,2224,119,53,2022,1,466,2.37022051385798,79614349,33183087
"Where the Truth Lies",6.5,2005,17000,2.5e+07,3487678,-21512322,107,2,"Crime",6,12,183,309,1243,8,1838,0,515,2.37022051385798,8266566,59255513
"Must Love Dogs",5.9,2005,31000,3e+07,58231520,28231520,98,1,"Comedy",5,7,856,711,538,53,2079,1,57,2.37022051385798,138021543,71106615
"Guess Who",5.9,2005,41000,3.5e+07,103121466,68121466,105,2,"Comedy",5,7,1484,4151,155,53,644,0,12,2.37022051385798,244420614,82957718
"The Ballad of Jack and Rose",6.6,2005,11000,1500000,916051,-583949,112,2,"Drama",7,8,2099,3244,448,53,1165,0,1741,2.37022051385798,2171243,3555331
"Stay",6.8,2005,77000,5e+07,8483797,-41516203,99,2,"Drama",7,8,1617,867,665,53,1533,0,4,2.37022051385798,20108470,118511026
"The Great Raid",6.7,2005,21000,8e+07,10777375,-69222625,132,2,"Action",1,8,1279,4113,189,53,1479,0,1126,2.37022051385798,25544755,189617641
"Tideland",6.5,2005,32000,19300000,566611,-18733389,120,2,"Drama",7,8,2506,3994,960,52,1736,0,1,2.37022051385798,1342993,45745256
"Alone in the Dark",2.4,2005,42000,2e+07,12693645,-7306355,96,2,"Action",1,8,2617,1154,368,8,85,0,658,2.37022051385798,30086738,47404410
"An American Haunting",5.1,2005,25000,1.4e+07,29612137,15612137,83,2,"Drama",7,7,490,476,561,52,108,0,42,2.37022051385798,70187295,33183087
"Supercross",4.3,2005,4400,1.6e+07,3344431,-12655569,80,2,"Action",1,7,2421,2262,2086,53,1939,0,1,2.37022051385798,7927039,37923528
"Oliver Twist",6.8,2005,32000,6e+07,42580321,-17419679,130,2,"Crime",6,7,2245,608,167,15,1717,0,3,2.37022051385798,100924750,142213231
"White Noise",5.5,2005,48000,1e+07,91196419,81196419,101,2,"Drama",7,7,886,2914,1544,52,2042,0,24,2.37022051385798,216155623,23702205
"Are We There Yet?",4.7,2005,30000,3.2e+07,97918663,65918663,95,2,"Adventure",2,6,304,3767,840,53,1761,0,32,2.37022051385798,232088824,75847056
"Racing Stripes",5.2,2005,16000,3e+07,90754475,60754475,102,2,"Adventure",2,6,839,955,699,53,93,0,5,2.37022051385798,215108118,71106615
"A Sound of Thunder",4.2,2005,19000,8e+07,11665465,-68334535,110,2,"Action",1,7,2019,3234,595,12,990,0,577,2.37022051385798,27649724,189617641
"The Weather Man",6.5,2005,78000,2.2e+07,19126398,-2873602,102,2,"Comedy",5,8,934,3743,1646,53,1623,0,1196,2.37022051385798,45333781,52144851
"Keeping Mum",6.8,2005,34000,169000,18586834,18417834,99,2,"Comedy",5,8,1865,3299,1906,52,1925,0,4,2.37022051385798,44054895,400567
"An Unfinished Life",7,2005,29000,3e+07,18618284,-11381716,108,1,"Drama",7,7,1531,2587,980,16,1479,1,47,2.37022051385798,44129439,71106615
"Boogeyman",4.2,2005,30000,2e+07,67192859,47192859,89,2,"Drama",7,7,2406,1206,170,53,1826,0,1,2.37022051385798,159261893,47404410
"Me and You and Everyone We Know",7.3,2005,36000,8e+05,8012838,7212838,91,2,"Comedy",5,8,1832,2843,1076,53,1164,0,396,2.37022051385798,18992193,1896176
"Transamerica",7.4,2005,41000,1e+06,15151744,14151744,103,1,"Adventure",2,8,720,1098,678,53,328,1,1,2.37022051385798,35912974,2370221
"The Upside of Anger",6.8,2005,21000,1.2e+07,28237488,16237488,118,1,"Comedy",5,8,1812,2813,1034,53,1531,1,1584,2.37022051385798,66929073,28442646
"The Chumscrubber",6.9,2005,18000,6800000,351401,-6448599,108,2,"Comedy",5,8,165,282,908,53,819,0,1116,2.37022051385798,832898,16117499
"The Man",5.6,2005,25000,3.3e+07,13485145,-19514855,83,2,"Action",1,7,1557,1879,1947,53,1531,0,1195,2.37022051385798,31962767,78217277
"Valiant",5.5,2005,22000,3.5e+07,61746888,26746888,76,2,"Animation",3,3,854,1383,665,52,2050,0,1,2.37022051385798,146353741,82957718
"Prime",6.2,2005,40000,2.2e+07,67937494,45937494,105,1,"Comedy",5,7,211,368,2241,53,1694,1,1,2.37022051385798,161026842,52144851
"Manderlay",7.3,2005,23000,14200000,674918,-13525082,139,1,"Drama",7,5,1529,2345,278,13,2129,1,1,2.37022051385798,1599704,33657131
"Junebug",6.9,2005,22000,1e+06,3399228,2399228,106,1,"Comedy",5,8,2052,234,625,53,1260,1,1,2.37022051385798,8056920,2370221
"Dominion",5.2,2005,11000,3e+07,251495,-29748505,117,2,"Drama",7,8,1983,4157,2064,53,1490,0,1,2.37022051385798,596099,71106615
"Dreamer",6.8,2005,12000,3.2e+07,38741732,6741732,106,2,"Drama",7,6,1289,1982,1283,53,792,0,1,2.37022051385798,91826448,75847056
"Factotum",6.6,2005,14000,1e+06,2708087,1708087,94,2,"Comedy",5,8,217,604,1480,34,453,0,1,2.37022051385798,6418763,2370221
"Everything Is Illuminated",7.4,2005,57000,7e+06,3601974,-3398026,106,2,"Comedy",5,7,1564,2116,607,53,2084,0,27,2.37022051385798,8537473,16591544
"Thumbsucker",6.6,2005,21000,4e+06,2138742,-1861258,96,2,"Comedy",5,8,1822,4076,1378,53,393,0,1,2.37022051385798,5069290,9480882
"Rebound",5.2,2005,13000,33100000,17492014,-15607986,86,2,"Comedy",5,6,2423,415,1460,53,2022,0,1,2.37022051385798,41459930,78454299
"The Departed",8.5,2006,1200000,9e+07,291465373,201465373,151,2,"Crime",6,8,1685,4140,1324,53,2079,0,1116,2.44659113898442,713096599,220193203
"The Fast and the Furious: Tokyo Drift",6,2006,252000,8.5e+07,158964610,73964610,104,2,"Action",1,7,1431,659,1387,53,2042,0,1771,2.44659113898442,388921406,207960247
"Talladega Nights: the Ballad of Ricky Bobby",6.6,2006,172000,72500000,163362095,90862095,108,2,"Comedy",5,7,18,4103,2294,53,644,0,971,2.44659113898442,399680254,177377858
"The Prestige",8.5,2006,1200000,4e+07,109676311,69676311,130,2,"Drama",7,7,450,2110,364,52,2001,0,1116,2.44659113898442,268333091,97863646
"Cars",7.1,2006,381000,1.2e+08,461991867,341991867,117,2,"Animation",3,3,1308,2012,1687,53,1660,0,4,2.44659113898442,1130305208,293590937
"300",7.6,2006,750000,6.5e+07,456068181,391068181,117,2,"Action",1,8,2703,4180,745,53,2079,0,1,2.44659113898442,1115812370,159028424
"The Devil Wears Prada",6.9,2006,385000,3.5e+07,326706115,291706115,109,1,"Comedy",5,7,575,134,122,53,984,1,1124,2.44659113898442,799316286,85630690
"Casino Royale",8,2006,594000,1.5e+08,616502912,466502912,144,2,"Action",1,7,1679,2897,447,52,644,0,4,2.44659113898442,1508330562,366988671
"Pan's Labyrinth",8.2,2006,631000,1.9e+07,83850267,64850267,118,1,"Drama",7,8,958,1457,855,46,871,1,3,2.44659113898442,205147320,46485232
"Pirates of the Caribbean: Dead Man's Chest",7.3,2006,668000,2.25e+08,1066179747,841179747,151,2,"Action",1,7,934,3839,1097,53,2076,0,1024,2.44659113898442,2608505922,550483006
"Apocalypto",7.8,2006,297000,4e+07,120673227,80673227,139,2,"Action",1,8,1725,2679,747,53,1162,0,1,2.44659113898442,295238048,97863646
"She's the Man",6.3,2006,149000,2e+07,57194667,37194667,105,1,"Comedy",5,7,124,1245,74,53,792,1,586,2.44659113898442,139931965,48931823
"Little Children",7.5,2006,107000,2.6e+07,14821658,-11178342,137,1,"Drama",7,8,2548,3928,1198,53,1531,1,39,2.44659113898442,36262537,63611370
"Children of Men",7.9,2006,474000,7.6e+07,70595464,-5404536,109,1,"Adventure",2,8,75,123,1158,53,2042,1,500,2.44659113898442,172718237,185940927
"The Da Vinci Code",6.6,2006,410000,1.25e+08,760006945,635006945,149,2,"Mystery",11,7,2247,55,2195,53,644,0,1121,2.44659113898442,1859426257,305823892
"The Pursuit of Happyness",8,2006,465000,5.5e+07,307127625,252127625,117,2,"Biography",4,7,846,3743,2299,53,644,0,1583,2.44659113898442,751415726,134562513
"Little Miss Sunshine",7.8,2006,450000,8e+06,101058954,93058954,101,2,"Comedy",5,8,1358,2694,2083,53,987,0,42,2.44659113898442,247249941,19572729
"The Last King of Scotland",7.7,2006,179000,6e+06,48618191,42618191,123,2,"Biography",4,8,1480,3136,897,52,987,0,1641,2.44659113898442,118948835,14679547
"Blood Diamond",8,2006,511000,1e+08,171720398,71720398,143,2,"Adventure",2,8,736,615,1324,53,2079,0,17,2.44659113898442,420129604,244659114
"The Lives of Others",8.4,2006,368000,2e+06,77356942,75356942,137,2,"Drama",7,8,799,1267,2239,16,2098,0,1587,2.44659113898442,189260809,4893182
"Night at the Museum",6.4,2006,323000,1.1e+08,574481229,464481229,108,2,"Adventure",2,6,2353,3339,186,53,2022,0,559,2.44659113898442,1405520684,269125025
"Mission: Impossible III",6.9,2006,337000,1.5e+08,398479497,248479497,126,2,"Action",1,7,1042,107,2190,53,1623,0,29,2.44659113898442,974916406,366988671
"Marie Antoinette",6.5,2006,104000,4e+07,60917189,20917189,123,1,"Biography",4,7,2374,3674,1262,53,644,1,2,2.44659113898442,149039455,97863646
"Inside Man",7.6,2006,350000,4.5e+07,186003591,141003591,129,2,"Crime",6,8,2378,3506,526,53,2042,0,85,2.44659113898442,455074738,110096601
"Accepted",6.4,2006,127000,2.3e+07,38623262,15623262,93,2,"Comedy",5,7,2434,23,1170,53,2042,0,1,2.44659113898442,94495331,56271596
"Superman Returns",6,2006,274000,2.7e+08,391081192,121081192,154,2,"Action",1,7,328,2722,246,53,2079,0,9,2.44659113898442,956815779,660579608
"Slither",6.5,2006,76000,1.5e+07,12834936,-2165064,95,2,"Comedy",5,8,1080,1678,1622,8,1040,0,1,2.44659113898442,31401841,36698867
"Nacho Libre",5.8,2006,83000,3.5e+07,99255460,64255460,92,2,"Comedy",5,6,1115,1731,856,53,1623,0,2,2.44659113898442,242837529,85630690
"The Covenant",5.3,2006,48000,2e+07,37598767,17598767,97,2,"Action",1,7,2106,1628,2094,53,1826,0,1117,2.44659113898442,91988810,48931823
"The Hills Have Eyes",6.4,2006,162000,1.5e+07,70009308,55009308,107,2,"Horror",10,8,72,4095,2142,53,680,0,1142,2.44659113898442,171284153,36698867
"The Fountain",7.2,2006,232000,3.5e+07,16468343,-18531657,97,2,"Drama",7,7,549,845,830,8,2079,0,1116,2.44659113898442,40291302,85630690
"X-Men: the Last Stand",6.7,2006,491000,2.1e+08,460435291,250435291,104,2,"Action",1,7,293,3666,1708,53,2022,0,546,2.44659113898442,1126496903,513784139
"Underworld: Evolution",6.7,2006,193000,5e+07,111476513,61476513,106,1,"Action",1,8,1552,833,1189,53,1826,1,7,2.44659113898442,272737449,122329557
"Click",6.4,2006,313000,82500000,240685326,158185326,107,2,"Comedy",5,7,817,3754,14,53,644,0,1,2.44659113898442,588858586,201843769
"The Holiday",6.9,2006,258000,8.5e+07,205850134,120850134,136,1,"Comedy",5,7,1846,2879,1198,53,644,1,1118,2.44659113898442,503631114,207960247
"Silent Hill",6.5,2006,217000,5e+07,100605135,50605135,125,1,"Horror",10,8,436,3441,1786,8,2014,1,14,2.44659113898442,246139632,122329557
"Basic Instinct 2",4.3,2006,38000,7e+07,38629478,-31370522,114,1,"Drama",7,8,1739,1909,2022,52,1460,1,99,2.44659113898442,94510539,171261380
"The Black Dahlia",5.6,2006,72000,5e+07,49332692,-667308,121,2,"Crime",6,8,295,2144,1132,53,2042,0,1144,2.44659113898442,120696927,122329557
"Perfume: The Story of a Murderer",7.5,2006,239000,6e+07,135039924,75039924,147,2,"Crime",6,8,2582,187,187,16,790,0,1681,2.44659113898442,330387481,146795468
"Lucky Number Slevin",7.7,2006,303000,2.7e+07,56308881,29308881,110,2,"Crime",6,8,1977,1746,1132,53,1975,0,8,2.44659113898442,137764809,66057961
"Smokin' Aces",6.7,2006,140000,1.7e+07,57232879,40232879,108,2,"Action",1,8,1234,1905,997,52,2042,0,2,2.44659113898442,140025455,41592049
"Deja Vu",7,2006,298000,7.5e+07,180557550,105557550,126,2,"Action",1,7,2602,409,526,53,2001,0,2,2.44659113898442,441750502,183494335
"RV",5.5,2006,57000,5e+07,87528173,37528173,99,2,"Adventure",2,6,198,1356,1877,52,644,0,1,2.44659113898442,214145652,122329557
"Tenacious D in the Pick of Destiny",6.8,2006,104000,2e+07,13939963,-6060037,93,2,"Adventure",2,8,1563,1631,856,53,1742,0,1095,2.44659113898442,34105390,48931823
"Black Book",7.7,2006,74000,2.1e+07,26768563,5768563,145,1,"Drama",7,8,1986,1394,290,32,997,1,40,2.44659113898442,65491729,51378414
"Step Up",6.5,2006,113000,1.2e+07,114197742,102197742,104,2,"Crime",6,7,141,1092,319,53,2001,0,24,2.44659113898442,279395184,29359094
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",7.3,2006,387000,1.8e+07,262552893,244552893,84,2,"Comedy",5,8,1522,3529,1922,53,880,0,989,2.44659113898442,642359582,44038641
"Snakes on a Plane",5.4,2006,134000,3.3e+07,62022014,29022014,105,2,"Action",1,8,612,1990,1947,53,1531,0,123,2.44659113898442,151742510,80737508
"Lady in the Water",5.5,2006,96000,7e+07,72785169,2785169,110,2,"Drama",7,7,1602,2491,1715,53,2079,0,644,2.44659113898442,178075550,171261380
"Crank",6.9,2006,239000,1.2e+07,42931041,30931041,88,2,"Action",1,8,1659,2575,945,53,1305,0,1,2.44659113898442,105034704,29359094
"The Illusionist",7.6,2006,360000,16500000,87892388,71392388,110,2,"Drama",7,7,1857,2899,598,53,454,0,1116,2.44659113898442,215036738,40368754
"Over the Hedge",6.7,2006,164000,8e+07,339795890,259795890,83,2,"Animation",3,6,2536,2389,273,53,791,0,512,2.44659113898442,831341614,195727291
"Final Destination 3",5.8,2006,133000,2.5e+07,118890272,93890272,93,1,"Horror",10,8,1101,1411,1468,53,1531,1,51,2.44659113898442,290875886,61164778
"Stranger Than Fiction",7.5,2006,222000,3e+07,53653224,23653224,113,2,"Comedy",5,7,1617,4179,2294,53,644,0,14,2.44659113898442,131267502,73397734
"Aquamarine",5.4,2006,39000,1.2e+07,22989957,10989957,110,1,"Comedy",5,6,743,2039,639,53,984,1,1,2.44659113898442,56247025,29359094
"Scary Movie 4",5.1,2006,116000,4.5e+07,178262620,133262620,83,1,"Comedy",5,7,633,757,114,53,759,1,54,2.44659113898442,436135747,110096601
"The Fall",7.9,2006,109000,3e+07,3669465,-26330535,117,2,"Adventure",2,8,2492,782,1316,53,1053,0,1119,2.44659113898442,8977681,73397734
"John Tucker Must Die",5.8,2006,81000,1.8e+07,68844775,50844775,89,2,"Comedy",5,7,226,1787,1008,53,2022,0,28,2.44659113898442,168435016,44038641
"The Good Shepherd",6.7,2006,1e+05,1.1e+08,100266865,-9733135,167,2,"Drama",7,8,2181,1211,1479,53,2042,0,1142,2.44659113898442,245312023,269125025
"Rocky Balboa",7.1,2006,208000,2.4e+07,155929020,131929020,102,2,"Action",1,6,2479,3819,2112,53,1460,0,6,2.44659113898442,381494559,58718187
"Eragon",5.1,2006,123000,1e+08,250425512,150425512,104,2,"Action",1,6,2388,3111,587,53,984,0,1,2.44659113898442,612688839,244659114
"Babel",7.4,2006,293000,2.5e+07,135330182,110330182,143,2,"Drama",7,8,60,1456,239,53,1623,0,1,2.44659113898442,331097624,61164778
"A Good Year",7,2006,91000,3.5e+07,42269923,7269923,117,2,"Comedy",5,7,2148,2512,1913,53,984,0,144,2.44659113898442,103417219,85630690
"Miami Vice",6,2006,112000,1.35e+08,163794509,28794509,132,2,"Action",1,8,1769,2759,404,16,2042,0,5,2.44659113898442,400738194,330289804
"Saw III",6.2,2006,183000,1e+07,164874275,154874275,108,2,"Crime",6,8,551,2387,2183,8,2024,0,23,2.44659113898442,403379940,24465911
"Happy Feet",6.4,2006,174000,1e+08,384336108,284336108,108,2,"Animation",3,6,901,1378,607,53,2079,0,8,2.44659113898442,940313316,244659114
"The Texas Chainsaw Massacre: the Beginning",5.8,2006,69000,1.6e+07,51764406,35764406,91,1,"Horror",10,8,1368,3643,1120,53,1531,1,1636,2.44659113898442,126646337,39145458
"Black Snake Moan",6.9,2006,62000,1.5e+07,10907485,-4092515,116,1,"Drama",7,8,492,754,371,53,1622,1,31,2.44659113898442,26686156,36698867
"Monster House",6.6,2006,106000,7.5e+07,141861243,66861243,91,2,"Animation",3,6,917,785,1597,53,644,0,42,2.44659113898442,347076460,183494335
"Scoop",6.6,2006,82000,17300000,39220946,21920946,96,1,"Comedy",5,7,2684,4165,1968,52,312,1,1,2.44659113898442,95957619,42326027
"World Trade Center",5.9,2006,79000,6.5e+07,163247198,98247198,129,2,"Drama",7,7,1915,180,1646,53,1623,0,30,2.44659113898442,399399148,159028424
"Employee of the Month",5.5,2006,46000,1.2e+07,38395414,26395414,103,1,"Comedy",5,7,941,1050,1015,53,1362,1,965,2.44659113898442,93937880,29359094
"Little Man",4.5,2006,52000,6.4e+07,104003322,40003322,98,2,"Comedy",5,7,1450,2235,2026,53,1761,0,110,2.44659113898442,254453606,156581833
"The Benchwarmers",5.5,2006,49000,3.3e+07,64962629,31962629,85,2,"Comedy",5,7,650,144,502,53,1761,0,1116,2.44659113898442,158936992,80737508
"Poseidon",5.7,2006,1e+05,1.6e+08,181674817,21674817,98,2,"Action",1,7,2682,2581,1828,53,2079,0,1,2.44659113898442,444483997,391454582
